,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_predictor__regressor,param_preprocess__func_transf__func__func,param_preprocess__num__poly__degree,param_predictor__func,param_predictor__inverse_func,param_predictor__regressor__alpha,param_predictor__regressor__learning_rate,param_preprocess__num__scaler,param_predictor__regressor__min_samples_split,param_predictor,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
21,0.09648900032043457,0.005841318757626029,0.019939184188842773,0.002066649777459289,Ridge(),,2,,,2,,,,,"{'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 2, 'preprocess__func_transf__func__func': None, 'preprocess__num__poly__degree': 2}",-0.025929681380034264,-2075.4632553702727,0.1498144430567372,-30.644339863237164,0.4099811490970132,-421.11474586454733,827.2603997818669,47,0.7677796194765087,0.7576174252744969,0.7293982292806902,0.715897592945232,0.7404669618200017,0.7422319657593859,0.018712104089955432
22,0.06973700523376465,0.009338681507408643,0.01563239097595215,0.0025982009867242997,Ridge(),<ufunc 'sqrt'>,1,,,2,,,,,"{'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 2, 'preprocess__func_transf__func__func': <ufunc 'sqrt'>, 'preprocess__num__poly__degree': 1}",0.238085099780444,-1.0532338112052377,0.04876610476502363,0.5454287602963486,0.3835960402283216,0.03252843877298002,0.5670470997667743,17,0.5211320791591867,0.4834535796618302,0.5521579748970993,0.4566152317113431,0.5089381811903727,0.5044594093239664,0.03256839168833167
23,0.07439064979553223,0.005002217118510517,0.019399595260620118,0.0012670625804328596,Ridge(),<ufunc 'sqrt'>,2,,,2,,,,,"{'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 2, 'preprocess__func_transf__func__func': <ufunc 'sqrt'>, 'preprocess__num__poly__degree': 2}",-0.28146125710914505,-1845.5085429595958,-0.22836372545158978,-25.195150547669705,0.32064357450730774,-374.1785749830638,735.7294043395195,40,0.7434732960144473,0.7398079314596828,0.7225513422629295,0.7128801417806854,0.7206979185748186,0.7278821260185125,0.011750736490770394
24,0.08293476104736328,0.006957634060425229,0.02492079734802246,0.0029804979419519773,Ridge(),,1,,,5,,,,,"{'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 5, 'preprocess__func_transf__func__func': None, 'preprocess__num__poly__degree': 1}",0.2542324206352843,-0.9635685344471083,0.03611561508585748,0.5108084762118743,0.3809493097699471,0.043707457451170974,0.5274274829266143,11,0.5183199538131444,0.48065268243654746,0.5530267212181232,0.4583608951094664,0.5084523272031326,0.5037625159560829,0.03242297588870019
25,0.125020170211792,0.015562858146731234,0.029492664337158202,0.0033251173699524136,Ridge(),,2,,,5,,,,,"{'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 5, 'preprocess__func_transf__func__func': None, 'preprocess__num__poly__degree': 2}",-0.0175807997945292,-2126.0950496517894,0.1471262143957447,-30.85555189874074,0.4089735443831968,-431.2824165183091,847.4915693341176,48,0.7675235270427698,0.7574664178273246,0.7293204101088137,0.7156664055758879,0.7404399786241629,0.7420833478357918,0.01869379383966295
26,0.11769137382507325,0.009958248115348444,0.02245650291442871,0.0034582920858797694,Ridge(),<ufunc 'sqrt'>,1,,,5,,,,,"{'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 5, 'preprocess__func_transf__func__func': <ufunc 'sqrt'>, 'preprocess__num__poly__degree': 1}",0.24035159095667602,-1.0884832613529842,0.04919401115631894,0.5454321277368939,0.3830352513073533,0.025905943960851573,0.5806619271665486,18,0.5209913868118516,0.48333215406820385,0.5520640882145943,0.45653568365203456,0.5088893129269221,0.5043625251347212,0.03256419273392575
27,0.08322010040283204,0.007700283918291618,0.018401479721069335,0.0023842828664090363,Ridge(),<ufunc 'sqrt'>,2,,,5,,,,,"{'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 5, 'preprocess__func_transf__func__func': <ufunc 'sqrt'>, 'preprocess__num__poly__degree': 2}",-0.27087842759568015,-1901.2790882064642,-0.23113763719671776,-25.047426421735185,0.3194605490582093,-385.30181402878674,758.0504381908844,41,0.7431957762721586,0.7395800025151594,0.7224636013130463,0.712576144278311,0.7206546822989534,0.7276940413355257,0.011722122240588129
28,0.08693256378173828,0.007689870096902592,0.022481107711791994,0.0018043548599584282,Ridge(),,1,,,10,,,,,"{'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 10, 'preprocess__func_transf__func__func': None, 'preprocess__num__poly__degree': 1}",0.2570719357753184,-1.0119293353775625,0.03636516085486741,0.5114380809290937,0.3801170654233179,0.03461258152100699,0.5461642838812646,16,0.5179559810601955,0.48032805565662506,0.5527760357576594,0.4581384115500007,0.5083297538172201,0.5035056475683402,0.03241926020816098
29,0.09318056106567382,0.0014560345687770911,0.023313283920288086,0.0012618064754233232,Ridge(),,2,,,10,,,,,"{'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 10, 'preprocess__func_transf__func__func': None, 'preprocess__num__poly__degree': 2}",-0.006140655712561172,-2189.8563467559134,0.14415291603188018,-31.100945758397422,0.4075927426827709,-444.0823375022616,872.9710949162604,49,0.7669534475459171,0.7571279428036977,0.7291391516075045,0.7151860596640482,0.7403742077006372,0.7417561618643609,0.018645449477190004
30,0.0850301742553711,0.007799898515245436,0.01700143814086914,0.0030239539221809317,Ridge(),<ufunc 'sqrt'>,1,,,10,,,,,"{'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 10, 'preprocess__func_transf__func__func': <ufunc 'sqrt'>, 'preprocess__num__poly__degree': 1}",0.24289185245762557,-1.138697377283456,0.049667838355354266,0.5453865194218994,0.3822392609245163,0.016297618775187893,0.6000533825352474,19,0.5206368758697142,0.4830187126663755,0.5518180953065772,0.4563293930509287,0.5087660914727625,0.5041138336732717,0.03255367229644921
31,0.06893091201782227,0.004682187096637684,0.015112209320068359,0.0014057309235301178,Ridge(),<ufunc 'sqrt'>,2,,,10,,,,,"{'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 10, 'preprocess__func_transf__func__func': <ufunc 'sqrt'>, 'preprocess__num__poly__degree': 2}",-0.25547326038207685,-1971.0068020370225,-0.23410634079055437,-24.89586230150739,0.31786766498015717,-399.21487525494445,785.9548658318821,42,0.7425873648765076,0.7390823709101673,0.7222654653293861,0.7119638339944117,0.7205577478198025,0.727291356586055,0.011649291026935196
32,0.0649071216583252,0.005002375073862046,0.016178274154663087,0.0018219640233035088,Ridge(),,1,<ufunc 'log'>,<ufunc 'exp'>,0.1,,,,,"{'predictor__func': <ufunc 'log'>, 'predictor__inverse_func': <ufunc 'exp'>, 'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 0.1, 'preprocess__func_transf__func__func': None, 'preprocess__num__poly__degree': 1}",0.1686343027581786,-1.7787502297549458,0.09720421003439228,-7.960564828213636,0.23448245138128354,-1.8477988187589454,3.148193469198849,27,0.12900373445131508,-0.039597586868789225,0.19190423565050096,-0.3672942702407207,0.023413561174382647,-0.012514065166662248,0.19478574625078318
33,0.06233282089233398,0.0035039179040311477,0.013942337036132813,0.0012858510786041553,Ridge(),,2,<ufunc 'log'>,<ufunc 'exp'>,0.1,,,,,"{'predictor__func': <ufunc 'log'>, 'predictor__inverse_func': <ufunc 'exp'>, 'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 0.1, 'preprocess__func_transf__func__func': None, 'preprocess__num__poly__degree': 2}",-193.2102245866579,-1.4268139398425126e+158,-3792675769.5294013,-2.2109607086428841e+192,-0.5809202870031844,-4.421921417285768e+191,inf,51,0.6032030633154263,0.600209252313768,0.5932342486266095,-0.7814028826061024,0.549358085841418,0.3129203534982239,0.5475072582453955
34,0.056059646606445315,0.0021399565615050505,0.012542009353637695,0.00019899832046342154,Ridge(),<ufunc 'sqrt'>,1,<ufunc 'log'>,<ufunc 'exp'>,0.1,,,,,"{'predictor__func': <ufunc 'log'>, 'predictor__inverse_func': <ufunc 'exp'>, 'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 0.1, 'preprocess__func_transf__func__func': <ufunc 'sqrt'>, 'preprocess__num__poly__degree': 1}",0.16887889139066314,-2.1519069494347143,0.0964756972868892,-9.318740733419993,0.23546954674537712,-2.1939647094863552,3.6741121428431516,34,0.17526156326711462,0.2944620620933168,0.24499572088932475,-0.41315108543738877,0.09386627237564893,0.07908690663760327,0.25521693803720324
35,0.059440898895263675,0.00202629396963588,0.015235280990600586,0.0007157997700854691,Ridge(),<ufunc 'sqrt'>,2,<ufunc 'log'>,<ufunc 'exp'>,0.1,,,,,"{'predictor__func': <ufunc 'log'>, 'predictor__inverse_func': <ufunc 'exp'>, 'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 0.1, 'preprocess__func_transf__func__func': <ufunc 'sqrt'>, 'preprocess__num__poly__degree': 2}",-1473.511238822415,-5.538321479836644e+146,-2128212478.0365975,-3.8079238640444906e+202,-0.6070097306878859,-7.615847728088981e+201,inf,57,0.5542957813068569,0.571717147453532,0.5953703985570411,-0.7850148159375778,0.5369097513880824,0.29465565255358694,0.5401815983191529
36,0.06331787109375,0.001500921725399599,0.014160394668579102,0.0008038931310139999,Ridge(),,1,<ufunc 'log'>,<ufunc 'exp'>,0.5,,,,,"{'predictor__func': <ufunc 'log'>, 'predictor__inverse_func': <ufunc 'exp'>, 'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 0.5, 'preprocess__func_transf__func__func': None, 'preprocess__num__poly__degree': 1}",0.16871093600450326,-1.7367724138180671,0.09791939030289576,-7.885134295162603,0.23457116728655214,-1.824141043077344,3.11920963593021,26,0.1295666800249442,-0.04195798505693027,0.19436210992684977,-0.3621176662444634,0.023754107293197158,-0.011278550811280508,0.19358825384591952
37,0.06837959289550781,0.001387964183458929,0.016131496429443358,0.0018144447970964315,Ridge(),,2,<ufunc 'log'>,<ufunc 'exp'>,0.5,,,,,"{'predictor__func': <ufunc 'log'>, 'predictor__inverse_func': <ufunc 'exp'>, 'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 0.5, 'preprocess__func_transf__func__func': None, 'preprocess__num__poly__degree': 2}",-182.53282326372283,-7.754050198063451e+157,-3978727740.370125,-9.450919318143035e+192,-0.5277907546639744,-1.890183863628607e+192,inf,52,0.6030863251468033,0.6009164524338129,0.5942333712970003,-0.7996581373915779,0.5503152385335246,0.30977865000391264,0.5550518780105618
38,0.06536588668823243,0.007218606778411333,0.01382913589477539,0.0010168862992134943,Ridge(),<ufunc 'sqrt'>,1,<ufunc 'log'>,<ufunc 'exp'>,0.5,,,,,"{'predictor__func': <ufunc 'log'>, 'predictor__inverse_func': <ufunc 'exp'>, 'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 0.5, 'preprocess__func_transf__func__func': <ufunc 'sqrt'>, 'preprocess__num__poly__degree': 1}",0.16893952812234048,-2.1028081959617064,0.09719295331237243,-9.28972000406238,0.23556420200294848,-2.178166303317285,3.66311712523493,33,0.1762210122741773,0.2942250423450148,0.24743510796980273,-0.4073716324717296,0.09430639733808244,0.08096318549106954,0.25334423611487705
39,0.05938272476196289,0.0025370985258746648,0.013446617126464843,0.0007675260926992726,Ridge(),<ufunc 'sqrt'>,2,<ufunc 'log'>,<ufunc 'exp'>,0.5,,,,,"{'predictor__func': <ufunc 'log'>, 'predictor__inverse_func': <ufunc 'exp'>, 'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 0.5, 'preprocess__func_transf__func__func': <ufunc 'sqrt'>, 'preprocess__num__poly__degree': 2}",-1375.424236956094,-4.328301224756026e+146,-2237454232.285273,-2.5203865814795066e+203,-0.5514462649133314,-5.0407731629590135e+202,inf,59,0.5538870532743694,0.5722085341029433,0.596576585181871,-0.8027084241388593,0.537738987704776,0.29154054722502004,0.5474745064333851
40,0.0555908203125,0.0012650417499500944,0.013526105880737304,0.0009628354959752624,Ridge(),,1,<ufunc 'log'>,<ufunc 'exp'>,1,,,,,"{'predictor__func': <ufunc 'log'>, 'predictor__inverse_func': <ufunc 'exp'>, 'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 1, 'preprocess__func_transf__func__func': None, 'preprocess__num__poly__degree': 1}",0.16877045121329215,-1.6872020991796202,0.09875698774982578,-7.800407291333187,0.2346627741532017,-1.7970838354792975,3.0867055674573365,25,0.1300893852591113,-0.04491894752515546,0.19719198074612965,-0.35614729178590165,0.023998073078620563,-0.009957360045439123,0.19222210754072466
41,0.06586451530456543,0.0011775790871349663,0.014955425262451172,0.0015633126019291806,Ridge(),,2,<ufunc 'log'>,<ufunc 'exp'>,1,,,,,"{'predictor__func': <ufunc 'log'>, 'predictor__inverse_func': <ufunc 'exp'>, 'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 1, 'preprocess__func_transf__func__func': None, 'preprocess__num__poly__degree': 2}",-171.12472730578148,-3.704012758399876e+157,-4209644098.681996,-5.401066079020743e+193,-0.4678995639194148,-1.0802132158041486e+193,inf,53,0.602910579661855,0.6017474787431154,0.5953385227381314,-0.8221898583476035,0.5514042993824508,0.30584220443558985,0.5643358479442732
42,0.05492396354675293,0.0015053557140055844,0.012695503234863282,0.0002400166076325405,Ridge(),<ufunc 'sqrt'>,1,<ufunc 'log'>,<ufunc 'exp'>,1,,,,,"{'predictor__func': <ufunc 'log'>, 'predictor__inverse_func': <ufunc 'exp'>, 'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 1, 'preprocess__func_transf__func__func': <ufunc 'sqrt'>, 'preprocess__num__poly__degree': 1}",0.16897827136619337,-2.044788661514806,0.09803388348005937,-9.261638247752368,0.23566626047700745,-2.160749698788783,3.6526322093318204,32,0.17724266690008517,0.29391644534062544,0.25026125568714885,-0.40069909692848826,0.09468697103829837,0.08308164840753392,0.2511752866676099
43,0.05881423950195312,0.0011954714525079548,0.013801145553588866,0.0004814880388299588,Ridge(),<ufunc 'sqrt'>,2,<ufunc 'log'>,<ufunc 'exp'>,1,,,,,"{'predictor__func': <ufunc 'log'>, 'predictor__inverse_func': <ufunc 'exp'>, 'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 1, 'preprocess__func_transf__func__func': <ufunc 'sqrt'>, 'preprocess__num__poly__degree': 2}",-1267.6214386711877,-3.177746262747013e+146,-2373523378.4984994,-2.403760345910643e+204,-0.4892476772643106,-4.807520691821286e+203,inf,60,0.5533603183353535,0.572783564470142,0.5979192047033774,-0.8245175752119334,0.5386794189097113,0.28764498624133017,0.5564355464256107
44,0.05671448707580566,0.0017957115847973219,0.013338470458984375,0.0006842489540497593,Ridge(),,1,<ufunc 'log'>,<ufunc 'exp'>,2,,,,,"{'predictor__func': <ufunc 'log'>, 'predictor__inverse_func': <ufunc 'exp'>, 'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 2, 'preprocess__func_transf__func__func': None, 'preprocess__num__poly__degree': 1}",0.16878368649853992,-1.5967323781423675,0.10026331334372929,-7.659631106975564,0.23479306162809865,-1.7505046847295127,3.0328810782051914,24,0.13060663533647676,-0.05086819983701529,0.20212887385559686,-0.3457077124668102,0.023962020326395828,-0.00797567655707121,0.1898798000784433
45,0.05788435935974121,0.0007761152464739993,0.014658403396606446,0.0026261550812898744,Ridge(),,2,<ufunc 'log'>,<ufunc 'exp'>,2,,,,,"{'predictor__func': <ufunc 'log'>, 'predictor__inverse_func': <ufunc 'exp'>, 'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 2, 'preprocess__func_transf__func__func': None, 'preprocess__num__poly__degree': 2}",-153.1703958925551,-9.099731738464812e+156,-4663749880.516278,-1.4076204308143043e+195,-0.3662463152175184,-2.8152408616286086e+194,inf,54,0.6024815387597012,0.6032524972803626,0.5971484964757142,-0.8662663990827051,0.553280434095474,0.2979793135057094,0.5824194817157785
