,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_predictor__regressor,param_preprocess__func_transf__func__func,param_preprocess__num__poly__degree,param_predictor__func,param_predictor__inverse_func,param_predictor__regressor__alpha,param_predictor__regressor__learning_rate,param_preprocess__num__scaler,param_predictor__regressor__min_samples_split,param_predictor,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.11998929977416992,0.0007808121848171952,0.025490713119506837,0.0025074010332044035,LinearRegression(),,1,,,,,,,,"{'predictor__regressor': LinearRegression(), 'preprocess__func_transf__func__func': None, 'preprocess__num__poly__degree': 1}",0.3053076824519625,0.2969304725410923,0.4685627121938938,0.548161419046292,0.3549759820948786,0.39478765366562385,0.09811618980289423,15,0.5317756161502782,0.5602985604793488,0.5191741382286692,0.4710280457862923,0.5441648237893755,0.5252882368867928,0.03035023862021068
1,0.13858895301818847,0.002289615702823451,0.028417301177978516,0.0012598042448390908,LinearRegression(),,2,,,,,,,,"{'predictor__regressor': LinearRegression(), 'preprocess__func_transf__func__func': None, 'preprocess__num__poly__degree': 2}",-0.6698291760300179,-11.784810142717886,-4.915416807618854,-43.85775122957494,-370.46178995928705,-86.33791946304575,142.86899609105882,47,0.7322968035169085,0.7273192433106377,0.7249829534934907,0.6816195615376446,0.7224383312188525,0.7177313786155068,0.01834602314212343
2,0.11731433868408203,0.0030740789490746622,0.025907135009765624,0.0025682054597007376,LinearRegression(),<ufunc 'sqrt'>,1,,,,,,,,"{'predictor__regressor': LinearRegression(), 'preprocess__func_transf__func__func': <ufunc 'sqrt'>, 'preprocess__num__poly__degree': 1}",0.316712962589086,0.28556916846013736,0.47480503685159436,0.596561797013827,0.3564669381882648,0.40602318062058196,0.1148714179750806,7,0.5309425761408084,0.5618428390953237,0.5180146755924895,0.4682717751764315,0.5435710644191525,0.5245285860848412,0.031633427037764984
3,0.11825428009033204,0.011545697033219077,0.021254444122314455,0.001811539279855297,LinearRegression(),<ufunc 'sqrt'>,2,,,,,,,,"{'predictor__regressor': LinearRegression(), 'preprocess__func_transf__func__func': <ufunc 'sqrt'>, 'preprocess__num__poly__degree': 2}",-0.6368878418811059,-8.284210226375956,-5.662928037290882,-42.504139115564584,-301.8205341194764,-71.7817398681178,115.96572621667498,36,0.7268515002748579,0.7236638876706859,0.722401675778386,0.678308560519715,0.7182328795158193,0.7138917007518929,0.01800487388262418
4,0.08448538780212403,0.0029519958852460893,0.0177642822265625,0.002468109349194772,LinearRegression(),,1,<ufunc 'log'>,<ufunc 'exp'>,,,,,,"{'predictor__func': <ufunc 'log'>, 'predictor__inverse_func': <ufunc 'exp'>, 'predictor__regressor': LinearRegression(), 'preprocess__func_transf__func__func': None, 'preprocess__num__poly__degree': 1}",0.2774403925738388,0.11823104372233639,0.39519533281637553,-0.45903358885401624,-0.3015151717045139,0.006063601710804112,0.3312311882497506,33,0.23288449912499176,0.24776676673505604,0.23747537246626826,0.342278711755139,0.15740436539287983,0.243561943094867,0.05888440082702966
5,0.0996675968170166,0.017288139444185356,0.01993727684020996,0.0035011862782944204,LinearRegression(),,2,<ufunc 'log'>,<ufunc 'exp'>,,,,,,"{'predictor__func': <ufunc 'log'>, 'predictor__inverse_func': <ufunc 'exp'>, 'predictor__regressor': LinearRegression(), 'preprocess__func_transf__func__func': None, 'preprocess__num__poly__degree': 2}",-5.174066945677292,-2.153935227934327e+33,-2.5517154660709105e+18,-1.3204983807965461e+88,-inf,-inf,,51,0.5510384941726524,0.6131086670836701,0.4871410206754879,0.5737513402193317,0.5941956886725104,0.5638470421647304,0.04357457008126726
6,0.08129844665527344,0.008937143202767058,0.016937732696533203,0.0037663349554430746,LinearRegression(),<ufunc 'sqrt'>,1,<ufunc 'log'>,<ufunc 'exp'>,,,,,,"{'predictor__func': <ufunc 'log'>, 'predictor__inverse_func': <ufunc 'exp'>, 'predictor__regressor': LinearRegression(), 'preprocess__func_transf__func__func': <ufunc 'sqrt'>, 'preprocess__num__poly__degree': 1}",0.22664804144324735,0.15316586290058654,0.4256677693618234,0.05757321791786585,-0.03901489857324347,0.16480799861005593,0.1581458958205677,20,0.3740748303110547,0.4194965326858663,-0.1962671248547303,0.3255686820831405,0.33590158745548226,0.2517549015361627,0.22642981026247488
7,0.07141880989074707,0.005011448553622594,0.016559553146362305,0.00343330307519787,LinearRegression(),<ufunc 'sqrt'>,2,<ufunc 'log'>,<ufunc 'exp'>,,,,,,"{'predictor__func': <ufunc 'log'>, 'predictor__inverse_func': <ufunc 'exp'>, 'predictor__regressor': LinearRegression(), 'preprocess__func_transf__func__func': <ufunc 'sqrt'>, 'preprocess__num__poly__degree': 2}",-10.13164237908392,-1.9780272822153972e+38,-5.230508638579061e+18,-1.716427224512182e+87,-inf,-inf,,51,0.5359103771898173,0.6141940539851465,0.47637236560515184,0.5729168551397055,0.6171319072726086,0.563305111838486,0.05270136203731706
8,0.08243556022644043,0.011282741329213518,0.02281494140625,0.0006077936410434585,Ridge(),,1,,,0.1,,,,,"{'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 0.1, 'preprocess__func_transf__func__func': None, 'preprocess__num__poly__degree': 1}",0.30542146130606684,0.2969618645569878,0.46855217782132275,0.5482321554930982,0.3547964972948844,0.394792831294472,0.0981243231522143,14,0.5317755600609033,0.5602984965306943,0.5191740987478282,0.47102797487174863,0.5441648028526963,0.5252881866127741,0.03035024581144214
9,0.09782395362854004,0.002873727970838557,0.02149930000305176,0.0007512656002217735,Ridge(),,2,,,0.1,,,,,"{'predictor__regressor': Ridge(), 'predictor__regressor__alpha': 0.1, 'preprocess__func_transf__func__func': None, 'preprocess__num__poly__degree': 2}",-0.679207833801218,-8.318018734701932,-4.939290003083797,-42.915271113937216,-370.71419638511986,-85.5131968141288,143.3891551645906,43,0.7322811597749888,0.7271450566354537,0.7249719924498377,0.6814972460705813,0.7198979631272865,0.7171586836116295,0.018268587828524332
